"","Mcav_na_K11_na_exp_na_salmon","Mcav_na_K12_na_control_na_salmon","Mcav_na_K13_na_exp_na_salmon","Mcav_na_K14_na_control_na_salmon","Mcav_na_K15_na_exp_na_salmon","Mcav_na_K16_na_control_na_salmon","Mcav_na_K17_na_D1_na_salmon","Mcav_na_K18_na_D1_na_salmon","Mcav_na_K19_na_D1_na_salmon","Mcav_na_K22_na_D1control_na_salmon","Mcav_na_K23_na_D1_na_salmon","Mcav_na_K25_na_D1_na_salmon","Mcav_na_K27_na_D4control_na_salmon","Mcav_na_K29_na_D1_na_salmon","Mcav_na_K31_na_D1_na_salmon","Mcav_na_K33_na_D1control_na_salmon","Mcav_na_K34_na_D1control_na_salmon","Mcav_na_K36_na_D1_na_salmon","Mcav_na_K38_na_D2control_na_salmon","Mcav_na_K39_na_D2control_na_salmon","Mcav_na_K40_na_D1_na_salmon","Mcav_na_K42_na_D4control_na_salmon","Mcav_na_K43_na_D3control_na_salmon","Mcav_na_K44_na_D1_na_salmon","Mcav_na_K45_na_D1_na_salmon","Mcav_na_K47_na_D4control_na_salmon","Mcav_na_K49_na_D1_na_salmon","Mcav_na_K50_na_D1control_na_salmon","Mcav_na_K51_na_D4control_na_salmon"
"Mcavernosa22677-RA",0,2.052468,3.104173,0,0,0,0,0,0,20.712522,0,0,1.039929,0,0,0,0,0,0,0,0,0,2.079609,0,0,1.039265,0,0,0
"Mcavernosa22678-RA",0,22.577144,83.81266,0,0,0,1.034852,20.612088,18.756223,78.707585,0,0,301.579415,10.477661,0,0,1.043057,0,0,1.044543,0,0,0,1.025735,1.035809,44.688377,1.053919,1.051487,1.047131
"Mcavernosa22680-RA",0,7.183637,1.034724,0,0,0,0,0,1.042012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035809,22.863821,0,0,0
"Mcavernosa22683-RA",0,0,3.104173,1.054236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22684-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22685-RA",0,6.157403,21.729208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.667498,0,0,0
"Mcavernosa22688-RA",95.972405,10.262338,128.305801,7.37965,0,0,2.069703,39.162967,46.890556,68.351324,0,0,167.428572,2.095532,0,2.061381,0,0,1.042947,42.826258,144.312254,0,23.915505,0,0,53.002494,0,0,20.94262
"Mcavernosa22692-RA",2025.740114,918.460312,1617.273924,63.254145,2136.089571,15.808101,230.771888,162.835495,284.469375,1032.519245,86.909819,0,1268.7134,25.146386,183.912209,575.1253,3.129172,95.932716,149.141455,159.815061,32.184747,155.669528,63.428079,427.731534,1.035809,2070.215041,5.269594,78.861515,410.475344
"Mcavernosa22693-RA",0,9.255072,22.763932,0,0,0,0,1.030604,0,2.071252,0,0,0,0,0,20.61381,0,0,0,0,0,0,0,0,0,0,0,0,1.047131
"Mcavernosa22696-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22697-RA",0,2.052468,5.173621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22701-RA",2.063923,369.44418,286.618603,0,0,49.532051,1.034852,26.795714,54.184643,143.952031,38.281706,0,136.230701,0,3.152781,120.590789,0,3.128241,2.085894,0,4.152871,6.226781,2.079609,1.025735,0,138.222189,0,2.102974,51.309418
"Mcavernosa22702-RA",256.958374,277.083135,650.841522,32.681308,567.59551,94.848609,2.069703,54.622033,157.343867,438.06985,4.138563,57.359845,985.852708,23.050854,78.819518,180.370838,2.086114,38.581636,11.47242,58.494402,2.076435,51.889843,45.751401,2.05147,2.071617,1074.599575,415.243983,76.758541,263.877007
"Mcavernosa22707-RA",0,0,2.069448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22713-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22716-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22717-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22718-RA",648.071723,306.843916,503.910685,49.54908,3540.914686,125.410938,0,29.887527,152.133805,2448.220155,129.330088,0,846.502219,16.764257,0,150.480813,0,68.821296,79.26399,116.988803,177.535219,684.945924,168.448341,1.025735,0,1411.321298,3.161756,26.287172,216.756113
"Mcavernosa22719-RA",0,0,2.069448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035809,0,1.053919,0,0
"Mcavernosa22720-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22721-RA",61.917681,191.905727,311.451984,0,15.737399,2.107747,0,21.642692,42.722507,108.740743,0,0,44.716948,1.047766,0,1.030691,0,1.042747,1.042947,24.024486,0,9.340172,0,321.055085,0,118.476162,0,0,0
"Mcavernosa22722-RA",11.351575,80.046239,110.715489,5.271179,26.228998,21.077469,0,13.397857,29.176346,30.033158,1.034641,0,308.858918,13.620959,2.101854,17.521739,1.043057,0,1.042947,36.559001,3.114653,87.174936,1.039805,0,1.035809,36.37426,1.053919,0,5.235655
"Mcavernosa22723-RA",0,3.078701,10.347242,0,13.639079,0,0,0,6.252074,30.033158,0,0,87.354037,0,0,18.552429,0,0,0,0,0,0,0,0,0,17.667498,0,0,1.047131
"Mcavernosa22726-RA",0,2.052468,22.763932,0,0,0,24.836436,0,5.210062,0,1.034641,0,0,2.095532,0,1.030691,0,1.042747,0,0,1.038218,0,0,0,0,0,0,0,0
"Mcavernosa22727-RA",0,0,0,0,0,0,0,2.061209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22728-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22729-RA",0,0,11.381966,0,0,0,0,0,2.084025,5.178131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039265,0,0,0
"Mcavernosa22730-RA",0,0,2.069448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22731-RA",0,0,3.104173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22732-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22733-RA",0,11.288572,7.243069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22734-RA",0,1.026234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22735-RA",0,17.445975,14.486139,0,0,0,0,1.030604,23.966284,0,0,0,85.274179,0,0,0,0,0,0,0,0,0,0,0,0,1.039265,0,0,97.383181
"Mcavernosa22736-RA",0,3.078701,53.805658,0,0,0,0,0,2.084025,47.638802,0,0,0,2.095532,0,0,0,0,0,0,0,11.415765,0,0,0,1.039265,0,0,1.047131
"Mcavernosa22739-RA",0,8.209871,10.347242,0,0,0,0,0,0,5.178131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.570583,0,0,0
"Mcavernosa22762-RA",35.086686,27.708313,42.423692,2.108472,55.605475,0,0,4.122418,17.71421,252.692774,1.034641,0,394.133097,4.191064,0,24.736572,0,1.042747,30.24547,49.093516,0,14.529156,0,0,0,75.866314,0,0,197.907755
"Mcavernosa22764-RA",0,0,2.069448,1.054236,0,0,0,0,0,2.071252,0,0,54.076309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22765-RA",0,21.55091,24.833381,0,0,0,0,0,4.168049,61.101941,0,0,213.185448,0,0,42.258311,0,0,0,0,1.038218,0,0,1.025735,0,0,0,0,0
"Mcavernosa22766-RA",0,4.104935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22767-RA",260.054258,84.151174,206.94484,20.030479,419.663963,14.754228,0,90.693187,89.613063,662.800719,0,0,605.238688,27.241918,1.050927,50.503835,1.043057,2.085494,18.77305,11.489972,132.89186,14.529156,54.069838,0,1.035809,339.839517,1.053919,145.105187,76.440561
"Mcavernosa22768-RA",46.43826,167.276115,273.167189,27.41013,587.529548,32.670076,0,132.947967,174.016065,572.701246,167.611794,120.977128,1272.873116,2.095532,107.194545,215.414315,0,65.693055,31.288417,205.774948,23.879006,75.75917,46.791206,569.282978,3.107426,455.197886,1.053919,178.752766,26.178274
"Mcavernosa22769-RA",836.920648,287.345473,839.161326,108.586282,961.030475,142.272913,0,50.499615,140.671669,752.900191,1.034641,137.663628,976.493347,26.194152,5.254635,171.094623,113.693239,77.163271,93.865251,190.106805,201.414225,175.387669,333.777268,0,103.580872,1036.146785,2.107837,399.565007,326.704865
"Mcavernosa22770-RA",0,0,1.034724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22771-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22772-RA",0,2.052468,4.138897,0,0,29.508456,0,3.091813,0,19.676896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039265,0,0,0
"Mcavernosa22773-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22774-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa22775-RA",0,7.183637,23.798657,0,0,0,0,2.061209,0,13.46314,0,0,88.393966,2.095532,0,0,0,0,0,0,0,0,9.358241,0,0,14.549704,1.053919,0,0
"Mcavernosa22776-RA",439.615532,105.702085,273.167189,55.874495,0,0,0,18.550879,41.680495,270.298418,0,0,365.015085,1.047766,26.273173,223.659839,0,2.085494,16.687156,68.93983,0,0,0,0,2.071617,171.478656,0,78.861515,306.809377
"Mcavernosa22777-RA",7.223729,21.55091,36.215347,13.705065,5.2458,0,0,0,10.420124,10.356261,0,0,101.913044,0,0,0,0,0,35.460206,0,11.420394,36.32289,1.039805,0,0,8.314117,0,0,1.047131
"Mcavernosa22778-RA",16.511381,30.787015,44.493141,0,0,0,0,4.122418,8.336099,37.28254,0,0,94.633541,0,0,13.398977,0,0,0,0,0,0,0,0,0,0,0,0,1.047131
"Mcavernosa22779-RA",0,3.078701,6.208345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.044543,0,1.037797,0,0,0,1.039265,1.053919,0,2.094262
"Mcavernosa22780-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16192-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16193-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16197-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16198-RA",0,0,50.144657,0,0,0,0,0,6.252074,36.246914,0,0,111.272405,0,0,0,0,0,0,0,0,0,0,1.025735,0,9.353381,0,0,0
"Mcavernosa16199-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16200-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16201-RA",0,7.183637,2.626277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.79623,31.133906,0,0,0,0,0,0,0
"Mcavernosa16202-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16203-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16204-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16205-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16206-RA",0,3.078701,3.104173,0,0,0,0,0,0,24.855027,0,0,0,0,0,0,0,0,0,30.291744,0,0,0,0,0,0,0,0,0
"Mcavernosa16207-RA",0,0,15.520863,0,0,0,0,0,1.042012,12.427513,0,0,0,0,0,0,0,0,0,0,0,18.680343,0,0,0,7.274852,0,0,0
"Mcavernosa16208-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16210-RA",0,3.078701,15.520863,2.108472,0,0,0,0,0,7.249383,0,0,2.079858,0,0,0,0,0,19.815997,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16212-RA",1.031961,15.393507,8.277794,0,0,0,0,0,0,15.534392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039265,0,0,0
"Mcavernosa16215-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa16216-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15378-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15379-RA",51.598067,25.655846,129.340525,5.271179,79.736153,20.023595,0,6.183626,11.462136,102.526986,3.103922,0,25.998225,8.382129,0,46.381073,0,38.581636,1.042947,0,0,16.60475,31.194137,0,0,24.94235,1.053919,197.67953,0
"Mcavernosa15380-RA",0,0,1.034724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15381-RA",31.990802,62.600264,17.590311,1.054236,0,0,2.069703,9.27544,10.420124,5.178131,0,0,256.862467,1.047766,0,34.012787,0,1.042747,2.085894,0,2.076435,0,0,1.025735,1.035809,30.138673,0,0,0
"Mcavernosa15382-RA",0,12.314806,52.770934,7.37965,0,0,0,3.091813,8.336099,23.819401,0,0,70.715173,1.047766,1.050927,1.030691,1.043057,26.068673,1.042947,0,0,0,0,3.077205,3.107426,1.039265,0,0,1.047131
"Mcavernosa15383-RA",40.246492,4.104935,15.520863,1.054236,0,0,0,8.244835,2.084025,0,1.034641,0,0,0,0,0,0,0,0,0,0,0,0,351.827137,0,0,0,0,0
"Mcavernosa15384-RA",0,0,1.034724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15385-RA",1.031961,3.078701,1.034724,0,0,0,0,0,2.084025,0,0,0,1.039929,1.047766,0,0,0,0,1.042947,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15387-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15389-RA",0,0,3.104173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15390-RA",10.319613,1.026234,2.069448,0,0,0,0,2.061209,1.042012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15391-RA",0,4.104935,0,1.054236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15392-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15393-RA",21.671188,34.89195,55.875107,29.518601,23.081518,0,0,32.979341,28.134334,126.346387,0,0,91.513753,0,0,37.104858,0,0,0,47.00443,0,18.680343,11.43785,0,0,91.455283,0,0,51.309418
"Mcavernosa15394-RA",8.255691,118.016891,45.527865,3.162707,99.670191,0,0,15.459066,6.252074,44.531923,0,0,31.19787,0,0,105.130431,0,0,1.042947,0,0,0,2.079609,0,1.035809,20.785292,0,0,2.094262
"Mcavernosa15398-RA",0,29.760781,21.290355,0,0,0,0,0,1.042012,0,0,0,0,1.211814,0,0,0,0,0,41.781715,0,7.264578,0,0,0,0,0,0,0
"Mcavernosa15400-RA",13.415497,8.209871,9.312518,2.108472,0,0,0,0,3.126037,10.356261,0,0,0,0,0,0,0,0,0,87.741602,0,0,16.636873,0,0,9.353381,0,0,71.204907
"Mcavernosa15401-RA",83.588869,56.442861,135.987723,18.976244,205.635342,50.585925,0,40.193571,82.318977,457.746746,0,0,558.441882,10.313613,1.050927,153.572885,0,52.137346,0,115.94426,120.433248,31.133906,85.263975,0,1.035809,332.564665,0,336.475795,193.719231
"Mcavernosa15403-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15408-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15409-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15412-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15413-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15414-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15415-RA",0,9.219662,22.077875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.094262
"Mcavernosa15416-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15417-RA",0,3.095144,4.824954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15418-RA",0,13.34104,30.007002,1.054236,35.671437,0,0,1.030604,0,4.142504,0,0,38.477374,0,0,0,0,1.042747,0,48.048973,59.178406,0,0,0,2.071617,0,0,0,0
"Mcavernosa15419-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15420-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,1.047766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15421-RA",0,0,0,0,0,0,0,0,1.042012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15422-RA",0,6.157403,35.180623,0,0,0,0,0,0,9.320635,0,0,0,0,0,0,0,0,0,1.044543,0,0,19.756287,0,0,16.628233,0,0,1.047131
"Mcavernosa15423-RA",33.022763,55.416627,28.972278,0,27.278158,0,0,1.030604,15.630185,56.959437,0,0,38.477374,0,0,1.030691,28.162545,1.042747,0,0,0,0,0,0,0,25.981614,0,0,0
"Mcavernosa15424-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15425-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15426-RA",0,1.026234,8.277794,0,0,0,0,2.061209,0,19.676896,0,0,34.317658,1.047766,0,0,0,0,0,0,0,0,0,0,0,5.196323,0,0,0
"Mcavernosa15430-RA",0,28.740028,5.173621,0,0,0,0,0,0,11.391887,0,1.042906,0,0,0,15.460358,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15431-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15437-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15438-RA",19.607265,0,0,0,0,0,0,0,4.168049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15439-RA",37.150608,121.095592,282.479707,6.325415,83.932793,0,61.056239,169.019121,203.192411,336.57849,2.069281,171.036629,283.900622,2.095532,111.398252,247.36572,0,36.496142,1.042947,44.915344,0,1.037797,21.835896,146.680119,1.035809,427.137742,3.161756,134.590318,157.069647
"Mcavernosa15440-RA",15.47942,12.314806,55.875107,3.162707,0,0,0,23.703901,18.756223,4.142504,0,0,39.517303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15441-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15442-RA",0,0,2.069448,0,0,0,0,5.153022,11.462136,1.035626,1.034641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.452789,0,0,1.047131
"Mcavernosa15443-RA",57.789835,41.049353,63.118176,15.813536,81.834473,5.269367,0,89.662582,30.218359,82.85009,108.637274,0,285.98048,2.095532,0,3.092072,0,1.042747,0,79.385259,50.872665,0,12.477655,134.371297,0,28.060144,1.053919,0,47.120894
"Mcavernosa15444-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15445-RA",0,2.052468,2.069448,0,0,0,0,0,0,7.249383,0,0,0,0,0,8.245524,0,0,0,0,0,0,0,0,0,36.37426,0,0,0
"Mcavernosa15446-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15449-RA",1.031961,0,46.562589,0,0,0,0,3.091813,13.546161,26.926279,1.034641,0,0,8.382129,0,7.214834,0,0,0,0,5.191088,0,1.039805,0,0,7.274852,0,0,0
"Mcavernosa15450-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15451-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15452-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15453-RA",0,6.157403,5.173621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.314117,0,0,0
"Mcavernosa15454-RA",92.876521,12.314806,94.159902,0,0,0,0,0,9.378111,26.926279,0,9.386156,0,0,36.782442,49.473144,0,2.085494,10.429472,0,0,23.869328,0,0,0,17.667498,1.053919,0,1.047131
"Mcavernosa15456-RA",0,21.55091,8.277794,0,0,0,0,6.183626,4.168049,23.819401,0,0,0,0,24.171319,0,0,0,0,0,0,7.264578,0,0,0,59.238081,0,0,104.713098
"Mcavernosa15458-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15459-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15460-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.539187,0,0
"Mcavernosa15462-RA",0,0,0,0,0,0,0,4.122418,5.210062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15463-RA",74.301217,53.364159,254.542153,1.054236,605.365266,3.16162,92.101785,65.958681,138.587644,466.031755,0,35.458813,268.301686,6.286596,0,10.306905,0,14.598457,36.503153,0,0,0,0,0,0,489.493617,0,255.511307,47.120894
"Mcavernosa15464-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15465-RA",218.775804,29.760781,242.125463,15.813536,73.441193,0,0,14.428462,35.42842,93.206351,0,0,254.782609,3.143298,0,21.644501,0,93.847222,25.030734,40.737172,0,90.288326,39.512574,0,0,245.266441,1.053919,6.308921,53.40368
"Mcavernosa15466-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15468-RA",4.127845,22.577144,15.520863,0,0,0,0,0,3.126037,10.356261,0,0,0,19.907556,0,0,0,0,0,0,0,0,0,0,0,90.416018,0,0,0
"Mcavernosa15470-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15473-RA",0,1.026234,1.034724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15474-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15475-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15476-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15477-RA",0,0,2.069448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15479-RA",35.086686,146.751438,102.437696,1.054236,82.883633,0,0,4.819457,46.890556,120.13263,1.034641,0,440.929903,8.382129,1.050927,95.854217,0,143.899074,29.202523,0,0,0,1.039805,0,1.035809,321.132755,0,71.501107,0
"Mcavernosa15480-RA",0,2.052468,1.034724,0,0,0,0,0,2.084025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15482-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15483-RA",0,0,2.069448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15484-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15485-RA",0,0,3.104173,8.433886,0,0,0,0,0,60.066315,0,0,46.796806,0,0,0,0,0,0,0,0,0,0,0,0,11.43191,0,0,0
"Mcavernosa15487-RA",0,0,1.034724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa15488-RA",1.031961,11.288572,34.145899,1.054236,0,0,0,2.061209,7.294087,22.783775,0,0,16.638864,0,29.425953,18.552429,1.043057,0,0,84.607974,0,8.302375,0,0,0,72.748521,0,0,0
"Mcavernosa15489-RA",0,1.026234,1.034724,0,0,0,0,1.030604,5.210062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
